"slugSeason","nameTeam","namePlayer","statusPlayer","isFinalSeason","isWaived","isOnRoster","isNonGuaranteed","isTeamOption","isPlayerOption","typeContractDetail","value"
"2021-22",Dallas Mavericks,Dwight Powell,current roster,0,0,1,0,0,0,Guaranteed,11080125
"2022-23",Dallas Mavericks,Dwight Powell,current roster,1,0,1,0,0,0,Guaranteed,11080125
"2020-21",Dallas Mavericks,Jalen Brunson,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
"2021-22",Dallas Mavericks,Jalen Brunson,current roster,1,0,1,1,0,0,Non-Guaranteed,1802057.0
"2020-21",Dallas Mavericks,JJ Barea,W,0,0,0,0,0,0,Not With Team,1620564.0
"2020-21",Dallas Mavericks,JJ Redick,current roster,1,0,1,0,0,0,Guaranteed,13013700
"2020-21",Dallas Mavericks,Josh Green,current roster,0,0,1,0,0,0,Guaranteed,2816760.0
"2021-22",Dallas Mavericks,Josh Green,current roster,0,0,1,0,0,0,Guaranteed,2957520.0
"2022-23",Dallas Mavericks,Josh Green,current roster,0,0,1,0,1,0,Team Option,3098400.0
"2023-24",Dallas Mavericks,Josh Green,current roster,0,0,1,0,1,0,Team Option,4765339.0
"2024-25",Dallas Mavericks,Josh Green,current roster,1,0,1,0,0,0,Qualifying Offer,6762016.0
"2020-21",Dallas Mavericks,Josh Richardson,current roster,0,0,1,0,0,0,Guaranteed,10865952
"2021-22",Dallas Mavericks,Josh Richardson,current roster,1,0,1,0,0,1,Player Option,11615328
"2020-21",Dallas Mavericks,Kristaps Porzingis,current roster,0,0,1,0,0,0,Guaranteed,29467800
"2021-22",Dallas Mavericks,Kristaps Porzingis,current roster,0,0,1,0,0,0,Guaranteed,31650600
"2022-23",Dallas Mavericks,Kristaps Porzingis,current roster,0,0,1,0,0,0,Guaranteed,33833400
"2023-24",Dallas Mavericks,Kristaps Porzingis,current roster,1,0,1,0,0,1,Player Option,36016200
"2020-21",Dallas Mavericks,Luka Doncic,current roster,0,0,1,0,0,0,Guaranteed,8049360.0
"2021-22",Dallas Mavericks,Luka Doncic,current roster,0,0,1,0,0,0,Guaranteed,10174391
"2022-23",Dallas Mavericks,Luka Doncic,current roster,1,0,1,0,0,0,Qualifying Offer,13348801
"2020-21",Dallas Mavericks,Maxi Kleber,current roster,0,0,1,0,0,0,Guaranteed,8325000.0
"2021-22",Dallas Mavericks,Maxi Kleber,current roster,0,0,1,0,0,0,Guaranteed,8825000.0
"2022-23",Dallas Mavericks,Maxi Kleber,current roster,1,0,1,1,0,0,Non-Guaranteed,9075000.0
"2020-21",Dallas Mavericks,Nicolo Melli,current roster,0,0,1,0,0,0,Guaranteed,3897436.0
"2021-22",Dallas Mavericks,Nicolo Melli,current roster,1,0,1,0,0,0,Qualifying Offer,4871795.0
"2020-21",Dallas Mavericks,Tim Hardaway Jr,current roster,1,0,1,0,0,0,Guaranteed,18975000
"2020-21",Dallas Mavericks,Trey Burke,current roster,0,0,1,0,0,0,Guaranteed,3000000.0
"2021-22",Dallas Mavericks,Trey Burke,current roster,0,0,1,0,0,0,Guaranteed,3150000.0
"2022-23",Dallas Mavericks,Trey Burke,current roster,1,0,1,0,0,1,Player Option,3300000.0
"2020-21",Dallas Mavericks,Tyrell Terry,current roster,0,0,1,0,0,0,Guaranteed,1289846.0
"2021-22",Dallas Mavericks,Tyrell Terry,current roster,0,0,1,0,0,0,Guaranteed,1617981.0
"2022-23",Dallas Mavericks,Tyrell Terry,current roster,1,0,1,0,0,0,Guaranteed,1782981.0
"2023-24",Dallas Mavericks,Tyrell Terry,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2020-21",Dallas Mavericks,Willie CauleyStein,current roster,1,0,1,0,0,0,Guaranteed,4100000.0
"2021-22",Dallas Mavericks,Willie CauleyStein,current roster,0,0,1,0,1,0,Team Option,4100000.0
"2020-21",Denver Nuggets,Aaron Gordon,current roster,0,0,1,0,0,0,Guaranteed,18136364
"2021-22",Denver Nuggets,Aaron Gordon,current roster,1,0,1,0,0,0,Guaranteed,16409091
"2020-21",Denver Nuggets,Bol Manute Bol,current roster,0,0,1,0,0,0,Guaranteed,2058240.0
"2021-22",Denver Nuggets,Bol Manute Bol,current roster,0,0,1,0,0,0,Guaranteed,2161152.0
"2022-23",Denver Nuggets,Bol Manute Bol,current roster,1,0,1,0,0,0,Qualifying Offer,2701440.0
"2020-21",Denver Nuggets,Facundo Campazzo,current roster,0,0,1,0,0,0,Guaranteed,3200000.0
"2021-22",Denver Nuggets,Facundo Campazzo,current roster,0,0,1,0,0,0,Guaranteed,3200000.0
"2022-23",Denver Nuggets,Facundo Campazzo,current roster,1,0,1,0,0,0,Qualifying Offer,4000000.0
"2020-21",Denver Nuggets,Gary Clark,current roster,0,0,1,0,0,0,Guaranteed,2000000.0
"2021-22",Denver Nuggets,Gary Clark,current roster,1,0,1,1,0,0,Non-Guaranteed,2100000.0
"2020-21",Denver Nuggets,Jamal Murray,current roster,0,0,1,0,0,0,Guaranteed,27285000
"2021-22",Denver Nuggets,Jamal Murray,current roster,0,0,1,0,0,0,Guaranteed,29467800
"2022-23",Denver Nuggets,Jamal Murray,current roster,0,0,1,0,0,0,Guaranteed,31650600
"2023-24",Denver Nuggets,Jamal Murray,current roster,0,0,1,0,0,0,Guaranteed,33833400
"2024-25",Denver Nuggets,Jamal Murray,current roster,1,0,1,0,0,0,Guaranteed,36016200
"2020-21",Denver Nuggets,JaMychal Green,current roster,0,0,1,0,0,0,Guaranteed,7199760.0
"2021-22",Denver Nuggets,JaMychal Green,current roster,1,0,1,0,0,1,Player Option,7559748.0
"2020-21",Denver Nuggets,JaVale McGee,current roster,1,0,1,0,0,0,Guaranteed,4200000.0
"2020-21",Denver Nuggets,Michael Porter Jr,current roster,0,0,1,0,0,0,Guaranteed,3550800.0
"2021-22",Denver Nuggets,Michael Porter Jr,current roster,0,0,1,0,0,0,Guaranteed,5258735.0
"2022-23",Denver Nuggets,Michael Porter Jr,current roster,1,0,1,0,0,0,Qualifying Offer,7314900.0
"2020-21",Denver Nuggets,Monte Morris,current roster,0,0,1,0,0,0,Guaranteed,1723707.0
"2021-22",Denver Nuggets,Monte Morris,current roster,0,0,1,0,0,0,Guaranteed,8449074.0
"2022-23",Denver Nuggets,Monte Morris,current roster,0,0,1,0,0,0,Guaranteed,9125000.0
"2023-24",Denver Nuggets,Monte Morris,current roster,1,0,1,0,0,0,Guaranteed,9800926.0
"2020-21",Denver Nuggets,Nikola Jokic,current roster,0,0,1,0,0,0,Guaranteed,29542010
"2021-22",Denver Nuggets,Nikola Jokic,current roster,0,0,1,0,0,0,Guaranteed,31579390
"2022-23",Denver Nuggets,Nikola Jokic,current roster,1,0,1,0,0,0,Guaranteed,33616770
"2020-21",Denver Nuggets,Paul Millsap,current roster,1,0,1,0,0,0,Guaranteed,10000000
"2020-21",Denver Nuggets,PJ Dozier,current roster,0,0,1,0,0,0,Guaranteed,1762796.0
"2021-22",Denver Nuggets,PJ Dozier,current roster,1,0,1,1,0,0,Non-Guaranteed,1910860.0
"2020-21",Denver Nuggets,Vlatko Cancar,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Denver Nuggets,Vlatko Cancar,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Denver Nuggets,Vlatko Cancar,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
"2020-21",Denver Nuggets,Will Barton,current roster,0,0,1,0,0,0,Guaranteed,13723214
"2021-22",Denver Nuggets,Will Barton,current roster,1,0,1,0,0,1,Player Option,14669642
"2020-21",Denver Nuggets,Zeke Nnaji,current roster,0,0,1,0,0,0,Guaranteed,2379840.0
"2021-22",Denver Nuggets,Zeke Nnaji,current roster,0,0,1,0,0,0,Guaranteed,2498760.0
"2022-23",Denver Nuggets,Zeke Nnaji,current roster,0,0,1,0,1,0,Team Option,2617800.0
"2023-24",Denver Nuggets,Zeke Nnaji,current roster,0,0,1,0,1,0,Team Option,4306281.0
"2024-25",Denver Nuggets,Zeke Nnaji,current roster,1,0,1,0,0,0,Qualifying Offer,6235495.0
"2020-21",Detroit Pistons,Blake Griffin,W,0,0,0,0,0,0,Not With Team,32670565
"2021-22",Detroit Pistons,Blake Griffin,W,0,0,0,0,0,0,Not With Team,29764126
"2020-21",Detroit Pistons,Cory Joseph,current roster,0,0,1,0,0,0,Guaranteed,12600000
"2021-22",Detroit Pistons,Cory Joseph,current roster,1,0,1,1,0,0,Non-Guaranteed,12600000
"2020-21",Detroit Pistons,Deividas Sirvydis,current roster,0,0,1,0,0,0,Guaranteed,898310.0
"2021-22",Detroit Pistons,Deividas Sirvydis,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2022-23",Detroit Pistons,Deividas Sirvydis,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
"2023-24",Detroit Pistons,Deividas Sirvydis,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
"2020-21",Detroit Pistons,Dennis Smith Jr,current roster,0,0,1,0,0,0,Guaranteed,5686677.0
"2021-22",Detroit Pistons,Dennis Smith Jr,current roster,1,0,1,0,0,0,Qualifying Offer,7705447.0
"2020-21",Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866667.0
"2021-22",Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866667.0
"2022-23",Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866667.0
"2023-24",Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866666.0
"2024-25",Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866666.0
"2020-21",Detroit Pistons,Dzanan Musa,W,0,0,0,0,0,0,Not With Team,2002800.0
"2021-22",Detroit Pistons,Frank Jackson,current roster,1,0,1,0,0,0,Qualifying Offer,1789256.0
"2020-21",Detroit Pistons,Hamidou Diallo,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
"2021-22",Detroit Pistons,Hamidou Diallo,current roster,1,0,1,0,0,0,Qualifying Offer,2079826.0
"2020-21",Detroit Pistons,Isaiah Stewart II,current roster,0,0,1,0,0,0,Guaranteed,3121080.0
"2021-22",Detroit Pistons,Isaiah Stewart II,current roster,0,0,1,0,0,0,Guaranteed,3277080.0
"2022-23",Detroit Pistons,Isaiah Stewart II,current roster,0,0,1,0,1,0,Team Option,3433320.0
"2023-24",Detroit Pistons,Isaiah Stewart II,current roster,0,0,1,0,1,0,Team Option,5266713.0
"2024-25",Detroit Pistons,Isaiah Stewart II,current roster,1,0,1,0,0,0,Qualifying Offer,7399732.0
"2020-21",Detroit Pistons,Jahlil Okafor,current roster,0,0,1,0,0,0,Guaranteed,1882867.0
"2021-22",Detroit Pistons,Jahlil Okafor,current roster,1,0,1,0,0,0,Guaranteed,2130023.0
"2020-21",Detroit Pistons,Jerami Grant,current roster,0,0,1,0,0,0,Guaranteed,19050000
"2021-22",Detroit Pistons,Jerami Grant,current roster,0,0,1,0,0,0,Guaranteed,20002500
"2022-23",Detroit Pistons,Jerami Grant,current roster,1,0,1,0,0,0,Guaranteed,20955000
"2020-21",Detroit Pistons,Josh Jackson,current roster,0,0,1,0,0,0,Guaranteed,4767000.0
"2021-22",Detroit Pistons,Josh Jackson,current roster,1,0,1,0,0,0,Guaranteed,5005350.0
"2020-21",Detroit Pistons,Killian Hayes,current roster,0,0,1,0,0,0,Guaranteed,5307120.0
"2021-22",Detroit Pistons,Killian Hayes,current roster,0,0,1,0,0,0,Guaranteed,5572680.0
"2022-23",Detroit Pistons,Killian Hayes,current roster,0,0,1,0,1,0,Team Option,5837760.0
"2023-24",Detroit Pistons,Killian Hayes,current roster,0,0,1,0,1,0,Team Option,7413955.0
"2024-25",Detroit Pistons,Killian Hayes,current roster,1,0,1,0,0,0,Qualifying Offer,9942114.0
"2020-21",Detroit Pistons,Mason Plumlee,current roster,0,0,1,0,0,0,Guaranteed,8000000.0
"2021-22",Detroit Pistons,Mason Plumlee,current roster,0,0,1,0,0,0,Guaranteed,8137500.0
"2022-23",Detroit Pistons,Mason Plumlee,current roster,1,0,1,1,0,0,Non-Guaranteed,8525000.0
"2020-21",Detroit Pistons,Rodney McGruder,current roster,0,0,1,0,0,0,Guaranteed,5192307.0
"2021-22",Detroit Pistons,Rodney McGruder,current roster,1,0,1,1,0,0,Non-Guaranteed,5000000.0
"2020-21",Detroit Pistons,Saddiq Bey,current roster,0,0,1,0,0,0,Guaranteed,2689920.0
"2021-22",Detroit Pistons,Saddiq Bey,current roster,0,0,1,0,0,0,Guaranteed,2824320.0
"2022-23",Detroit Pistons,Saddiq Bey,current roster,0,0,1,0,1,0,Team Option,2959080.0
"2023-24",Detroit Pistons,Saddiq Bey,current roster,0,0,1,0,1,0,Team Option,4556983.0
"2024-25",Detroit Pistons,Saddiq Bey,current roster,1,0,1,0,0,0,Qualifying Offer,6498258.0
"2020-21",Detroit Pistons,Sekou Doumbouya,current roster,0,0,1,0,0,0,Guaranteed,3449400.0
"2021-22",Detroit Pistons,Sekou Doumbouya,current roster,0,0,1,0,0,0,Guaranteed,3613680.0
"2022-23",Detroit Pistons,Sekou Doumbouya,current roster,0,0,1,0,1,0,Team Option,5539771.0
"2023-24",Detroit Pistons,Sekou Doumbouya,current roster,1,0,1,0,0,0,Qualifying Offer,7744600.0
"2020-21",Detroit Pistons,Tyler Cook  E,current roster,1,0,1,0,0,0,Not With Team,99020.0
"2020-21",Detroit Pistons,Wayne Ellington,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Detroit Pistons,Zhaire Smith,W,0,0,0,0,0,0,Not With Team,1068200.0
"2021-22",Detroit Pistons,Zhaire Smith,W,0,0,0,0,0,0,Not With Team,1068200.0
"2022-23",Detroit Pistons,Zhaire Smith,W,0,0,0,0,0,0,Not With Team,1068200.0
"2020-21",Golden State Warriors,Alen Smailagic,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Golden State Warriors,Alen Smailagic,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Golden State Warriors,Alen Smailagic,current roster,1,0,1,1,0,0,Non-Guaranteed,1930681.0
"2020-21",Golden State Warriors,Andrew Wiggins,current roster,0,0,1,0,0,0,Guaranteed,29542010
"2021-22",Golden State Warriors,Andrew Wiggins,current roster,0,0,1,0,0,0,Guaranteed,31579390
"2022-23",Golden State Warriors,Andrew Wiggins,current roster,1,0,1,0,0,0,Guaranteed,33616770
"2020-21",Golden State Warriors,Damion Lee,current roster,0,0,1,0,0,0,Guaranteed,1762796.0
"2021-22",Golden State Warriors,Damion Lee,current roster,1,0,1,1,0,0,Non-Guaranteed,1910860.0
"2020-21",Golden State Warriors,Draymond Green,current roster,0,0,1,0,0,0,Guaranteed,22246956
"2021-22",Golden State Warriors,Draymond Green,current roster,0,0,1,0,0,0,Guaranteed,24026712
"2022-23",Golden State Warriors,Draymond Green,current roster,0,0,1,0,0,0,Guaranteed,25806468
"2023-24",Golden State Warriors,Draymond Green,current roster,1,0,1,0,0,1,Player Option,27586224
"2020-21",Golden State Warriors,Eric Paschall,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Golden State Warriors,Eric Paschall,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Golden State Warriors,Eric Paschall,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
"2020-21",Golden State Warriors,James Wiseman,current roster,0,0,1,0,0,0,Guaranteed,8730240.0
"2021-22",Golden State Warriors,James Wiseman,current roster,0,0,1,0,0,0,Guaranteed,9166800.0
"2022-23",Golden State Warriors,James Wiseman,current roster,0,0,1,0,1,0,Team Option,9603360.0
"2023-24",Golden State Warriors,James Wiseman,current roster,0,0,1,0,1,0,Team Option,12119440
"2024-25",Golden State Warriors,James Wiseman,current roster,1,0,1,0,0,0,Qualifying Offer,15815869
"2020-21",Golden State Warriors,Jordan Poole,current roster,0,0,1,0,0,0,Guaranteed,2063280.0
"2021-22",Golden State Warriors,Jordan Poole,current roster,0,0,1,0,0,0,Guaranteed,2161440.0
"2022-23",Golden State Warriors,Jordan Poole,current roster,0,0,1,0,1,0,Team Option,3901399.0
"2023-24",Golden State Warriors,Jordan Poole,current roster,1,0,1,0,0,0,Qualifying Offer,5813085.0
"2020-21",Golden State Warriors,Kelly Oubre,current roster,1,0,1,0,0,0,Guaranteed,14375000
"2020-21",Golden State Warriors,Kent Bazemore,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Golden State Warriors,Kevon Looney,current roster,0,0,1,0,0,0,Guaranteed,4821429.0
"2021-22",Golden State Warriors,Kevon Looney,current roster,1,0,1,0,0,1,Player Option,5178572.0
"2020-21",Golden State Warriors,Klay Thompson,current roster,0,0,1,0,0,0,Guaranteed,35361360
"2021-22",Golden State Warriors,Klay Thompson,current roster,0,0,1,0,0,0,Guaranteed,37980720
"2022-23",Golden State Warriors,Klay Thompson,current roster,0,0,1,0,0,0,Guaranteed,40600080
"2023-24",Golden State Warriors,Klay Thompson,current roster,1,0,1,0,0,0,Guaranteed,43219440
"2020-21",Golden State Warriors,Mychal Mulder,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Golden State Warriors,Mychal Mulder,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Golden State Warriors,Mychal Mulder,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
"2020-21",Golden State Warriors,Shaun Livingston,W,0,0,0,0,0,0,Not With Team,666667.0
"2021-22",Golden State Warriors,Shaun Livingston,W,0,0,0,0,0,0,Not With Team,666667.0
"2020-21",Golden State Warriors,Stephen Curry,current roster,0,0,1,0,0,0,Guaranteed,43006362
"2021-22",Golden State Warriors,Stephen Curry,current roster,1,0,1,0,0,0,Guaranteed,45780966
"2020-21",Houston Rockets,Avery Bradley,current roster,1,0,1,0,0,0,Guaranteed,5635000.0
"2021-22",Houston Rockets,Avery Bradley,current roster,0,0,1,0,1,0,Team Option,5916750.0
"2020-21",Houston Rockets,Ben McLemore,W,0,0,0,0,0,0,Not With Team,2283034.0
"2020-21",Houston Rockets,Bruno Caboclo,W,0,0,0,0,0,0,Not With Team,361256.0
"2020-21",Houston Rockets,Chris Clemons,W,0,0,0,0,0,0,Not With Team,1517981.0
"2020-21",Houston Rockets,Christian Wood,current roster,0,0,1,0,0,0,Guaranteed,13015874
"2021-22",Houston Rockets,Christian Wood,current roster,0,0,1,0,0,0,Guaranteed,13666667
"2022-23",Houston Rockets,Christian Wood,current roster,1,0,1,0,0,0,Guaranteed,14317459
"2020-21",Houston Rockets,Dante Exum,current roster,1,0,1,0,0,0,Guaranteed,9600000.0
"2020-21",Houston Rockets,Danuel House,current roster,0,0,1,0,0,0,Guaranteed,3717000.0
"2021-22",Houston Rockets,Danuel House,current roster,1,0,1,0,0,0,Guaranteed,3894000.0
"2020-21",Houston Rockets,DaQuan Jeffries,current roster,0,0,1,0,0,0,Guaranteed,1445697.0
"2021-22",Houston Rockets,DaQuan Jeffries,current roster,0,0,1,0,1,0,Team Option,1701593.0
"2022-23",Houston Rockets,DaQuan Jeffries,current roster,1,0,1,0,0,0,Qualifying Offer,2126991.0
"2020-21",Houston Rockets,David Nwaba,current roster,1,0,1,0,0,0,Guaranteed,1824003.0
"2020-21",Houston Rockets,DeMarcus Cousins,W,0,0,0,0,0,0,Guaranteed,1620564.0
"2020-21",Houston Rockets,DJ Augustin,current roster,0,0,1,0,0,0,Guaranteed,6666667.0
"2021-22",Houston Rockets,DJ Augustin,current roster,0,0,1,0,0,0,Guaranteed,7000000.0
"2022-23",Houston Rockets,DJ Augustin,current roster,1,0,1,1,0,0,Non-Guaranteed,7333333.0
"2020-21",Houston Rockets,DJ Wilson,current roster,0,0,1,0,0,0,Guaranteed,4548280.0
"2021-22",Houston Rockets,DJ Wilson,current roster,1,0,1,0,0,0,Qualifying Offer,6422171.0
"2020-21",Houston Rockets,Eric Gordon,current roster,0,0,1,0,0,0,Guaranteed,16869276
"2021-22",Houston Rockets,Eric Gordon,current roster,0,0,1,0,0,0,Guaranteed,18218818
"2022-23",Houston Rockets,Eric Gordon,current roster,0,0,1,0,0,0,Guaranteed,19568360
"2023-24",Houston Rockets,Eric Gordon,current roster,1,0,1,1,0,0,Non-Guaranteed,20917902
"2020-21",Houston Rockets,Jae'Sean Tate,current roster,0,0,1,0,0,0,Guaranteed,1445697.0
"2021-22",Houston Rockets,Jae'Sean Tate,current roster,0,0,1,1,0,0,Non-Guaranteed,1517981.0
"2022-23",Houston Rockets,Jae'Sean Tate,current roster,0,0,1,0,1,0,Team Option,1782621.0
"2023-24",Houston Rockets,Jae'Sean Tate,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
"2020-21",Houston Rockets,Jerian Grant,W,0,0,0,0,0,0,Not With Team,50000.0
"2020-21",Houston Rockets,John Wall,current roster,0,0,1,0,0,0,Guaranteed,41254920
"2021-22",Houston Rockets,John Wall,current roster,0,0,1,0,0,0,Guaranteed,44310840
"2022-23",Houston Rockets,John Wall,current roster,1,0,1,0,0,1,Player Option,47366760
"2020-21",Houston Rockets,Kelly Olynyk,current roster,1,0,1,0,0,0,Guaranteed,12819649
"2020-21",Houston Rockets,Kevin Porter Jr,current roster,0,0,1,0,0,0,Guaranteed,1717981.0
"2021-22",Houston Rockets,Kevin Porter Jr,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
"2022-23",Houston Rockets,Kevin Porter Jr,current roster,0,0,1,0,1,0,Team Option,3217631.0
"2023-24",Houston Rockets,Kevin Porter Jr,current roster,1,0,1,0,0,0,Qualifying Offer,4826447.0
"2020-21",Houston Rockets,KJ Martin,current roster,0,0,1,0,0,0,Guaranteed,898310.0
"2021-22",Houston Rockets,KJ Martin,current roster,0,0,1,1,0,0,Non-Guaranteed,1517981.0
"2022-23",Houston Rockets,KJ Martin,current roster,1,0,1,0,1,0,Team Option,1782621.0
"2023-24",Houston Rockets,KJ Martin,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2020-21",Houston Rockets,Mason Jones,E,0,0,0,0,0,0,Not With Team,61528.0
"2020-21",Houston Rockets,Sterling Brown,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Houston Rockets,Troy Williams,W,0,0,0,0,0,0,Not With Team,122741.0
"2021-22",Houston Rockets,Troy Williams,W,0,0,0,0,0,0,Not With Team,122741.0
"2022-23",Houston Rockets,Troy Williams,W,0,0,0,0,0,0,Not With Team,122741.0
"2020-21",Indiana Pacers,Aaron Holiday,current roster,0,0,1,0,0,0,Guaranteed,2345640.0
"2021-22",Indiana Pacers,Aaron Holiday,current roster,0,0,1,0,0,0,Guaranteed,3980551.0
"2022-23",Indiana Pacers,Aaron Holiday,current roster,1,0,1,0,0,0,Qualifying Offer,5791702.0
"2021-22",Indiana Pacers,Brian Bowen II,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
"2020-21",Indiana Pacers,Caris LeVert,current roster,0,0,1,0,0,0,Guaranteed,16203704
"2021-22",Indiana Pacers,Caris LeVert,current roster,0,0,1,0,0,0,Guaranteed,17500000
"2022-23",Indiana Pacers,Caris LeVert,current roster,1,0,1,0,0,0,Guaranteed,18796296
"2020-21",Indiana Pacers,Domantas Sabonis,current roster,0,0,1,0,0,0,Guaranteed,19800000
"2021-22",Indiana Pacers,Domantas Sabonis,current roster,0,0,1,0,0,0,Guaranteed,19800000
"2022-23",Indiana Pacers,Domantas Sabonis,current roster,0,0,1,0,0,0,Guaranteed,19800000
"2023-24",Indiana Pacers,Domantas Sabonis,current roster,1,0,1,0,0,0,Guaranteed,20700000
"2020-21",Indiana Pacers,Doug McDermott,current roster,1,0,1,0,0,0,Guaranteed,7333333.0
"2020-21",Indiana Pacers,Edmond Sumner,current roster,1,0,1,0,0,0,Guaranteed,2160000.0
"2021-22",Indiana Pacers,Edmond Sumner,current roster,0,0,1,0,1,0,Team Option,2320000.0
"2020-21",Indiana Pacers,Goga Bitadze,current roster,0,0,1,0,0,0,Guaranteed,2957520.0
"2021-22",Indiana Pacers,Goga Bitadze,current roster,0,0,1,0,0,0,Guaranteed,3098400.0
"2022-23",Indiana Pacers,Goga Bitadze,current roster,0,0,1,0,1,0,Team Option,4765339.0
"2023-24",Indiana Pacers,Goga Bitadze,current roster,1,0,1,0,0,0,Qualifying Offer,6762016.0
"2020-21",Indiana Pacers,JaKarr Sampson,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Indiana Pacers,Jalen Lecque,W,0,0,0,0,0,0,Not With Team,1517981.0
"2020-21",Indiana Pacers,Jeremy Lamb,current roster,0,0,1,0,0,0,Guaranteed,10500000
"2021-22",Indiana Pacers,Jeremy Lamb,current roster,1,0,1,0,0,0,Guaranteed,10500000
"2020-21",Indiana Pacers,Justin Holiday,current roster,0,0,1,0,0,0,Guaranteed,5720400.0
"2021-22",Indiana Pacers,Justin Holiday,current roster,0,0,1,0,0,0,Guaranteed,6006420.0
"2022-23",Indiana Pacers,Justin Holiday,current roster,1,0,1,0,0,0,Guaranteed,6292440.0
"2020-21",Indiana Pacers,Kelan Martin,current roster,0,0,1,0,0,0,Guaranteed,1445697.0
"2021-22",Indiana Pacers,Kelan Martin,current roster,0,0,1,1,0,0,Non-Guaranteed,1701593.0
"2022-23",Indiana Pacers,Kelan Martin,current roster,1,0,1,0,0,0,Qualifying Offer,2126991.0
"2020-21",Indiana Pacers,Malcolm Brogdon,current roster,0,0,1,0,0,0,Guaranteed,20700000
"2021-22",Indiana Pacers,Malcolm Brogdon,current roster,0,0,1,0,0,0,Guaranteed,21700000
"2022-23",Indiana Pacers,Malcolm Brogdon,current roster,1,0,1,0,0,0,Guaranteed,22600000
"2020-21",Indiana Pacers,Monta Ellis,W,0,0,0,0,0,0,Not With Team,2245400.0
"2021-22",Indiana Pacers,Monta Ellis,W,0,0,0,0,0,0,Not With Team,2245400.0
"2020-21",Indiana Pacers,Myles Turner,current roster,0,0,1,0,0,0,Guaranteed,18000000
"2021-22",Indiana Pacers,Myles Turner,current roster,0,0,1,0,0,0,Guaranteed,18000000
"2022-23",Indiana Pacers,Myles Turner,current roster,1,0,1,0,0,0,Guaranteed,18000000
"2020-21",Indiana Pacers,Oshae Brissett,current roster,1,0,1,0,0,0,Guaranteed,99020.0
"2020-21",Indiana Pacers,TJ McConnell,current roster,1,0,1,0,0,0,Guaranteed,3500000.0
"2020-21",Indiana Pacers,TJ Warren,current roster,0,0,1,0,0,0,Guaranteed,12000000
"2021-22",Indiana Pacers,TJ Warren,current roster,1,0,1,0,0,0,Guaranteed,12940000
"2021-22",Los Angeles Clippers,Amir Coffey,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
"2020-21",Los Angeles Clippers,Daniel Oturu,current roster,0,0,1,0,0,0,Guaranteed,898310.0
"2021-22",Los Angeles Clippers,Daniel Oturu,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2022-23",Los Angeles Clippers,Daniel Oturu,current roster,1,0,1,0,0,0,Qualifying Offer,1919247.0
"2020-21",Los Angeles Clippers,DeMarcus Cousins,current roster,1,0,1,0,0,0,Guaranteed,110998.0
"2020-21",Los Angeles Clippers,Ivica Zubac,current roster,0,0,1,0,0,0,Guaranteed,7000000.0
"2021-22",Los Angeles Clippers,Ivica Zubac,current roster,1,0,1,0,0,0,Guaranteed,7518518.0
"2022-23",Los Angeles Clippers,Ivica Zubac,current roster,0,0,1,0,1,0,Team Option,7518518.0
"2020-21",Los Angeles Clippers,Kawhi Leonard,current roster,0,0,1,0,0,0,Guaranteed,34379100
"2021-22",Los Angeles Clippers,Kawhi Leonard,current roster,1,0,1,0,0,1,Player Option,36016200
