"OFFICIAL_ID","FIRST_NAME","LAST_NAME","JERSEY_NUM","GAME_ID"
"202026",Karl,Lane,"77","0021201112"
"1199",Tom,Washington,"49","0021201112"
"1162",Scott,Foster,"48","0021201123"
"2715",Eric,Lewis,"42","0021201123"
"202007",Nick,Buchert,"54","0021201123"
"2534",Zach,Zarba,"28","0021201124"
"1179",Rodney,Mott,"71","0021201124"
"2005",Matt,Boland,"18","0021201124"
"201637",Haywoode,Workman,"66","0021201125"
"1195",Derrick,Stafford,"9","0021201125"
"101284",John,Goble,"30","0021201125"
"2714",David,Guthrie,"16","0021201137"
"2148",Mark,Ayotte,"56","0021201137"
"1192",Bennett,Salvatore,"15","0021201137"
"2001",Jason,Phillips,"23","0021201131"
"1199",Tom,Washington,"49","0021201131"
"2532",Eli,Roe,"44","0021201131"
"201640",Kane,Fitzgerald,"35","0021201128"
"201638",Brent,Barnaky,"70","0021201128"
"1148",James,Capers,"19","0021201128"
"2882",Sean,Wright,"65","0021201134"
"1194",Bill,Spooner,"22","0021201134"
"200832",Curtis,Blair,"74","0021201134"
"200834",Mark,Lindsay,"29","0021201127"
"202026",Karl,Lane,"77","0021201127"
"1193",Michael,Smith,"38","0021201127"
"2005",Matt,Boland,"18","0021201133"
"1179",Rodney,Mott,"71","0021201133"
"2534",Zach,Zarba,"28","0021201133"
"2530",Ed,Malloy,"14","0021201136"
"101283",Brian,Forte,"45","0021201136"
"1147",Mike,Callahan,"24","0021201136"
"1153",Joe,Crawford,"17","0021201130"
"1363",Bennie,Adams,"47","0021201130"
"1188",Leroy,Richardson,"20","0021201130"
"1164",Ron,Garretson,"10","0021201129"
"202058",James,Williams,"60","0021201129"
"201639",Josh,Tiven,"58","0021201129"
"2003",Pat,Fraher,"26","0021201135"
"2004",Courtney,Kirkland,"61","0021201135"
"1146",Tony,Brothers,"25","0021201135"
"1159",Kevin,Fehr,"7","0021201132"
"1176",Monty,McCutchen,"13","0021201132"
"1151",Sean,Corbin,"33","0021201132"
"1830",Marc,Davis,"8","0021201126"
"202053",Scott,Twardoski,"52","0021201126"
"1201",Leon,Wood,"40","0021201126"
"1830",Marc,Davis,"8","0021201143"
"1664",Gary,Zielinski,"59","0021201143"
"1142",Dick,Bavetta,"27","0021201143"
"201637",Haywoode,Workman,"66","0021201139"
"1190",Eddie,Rush,"32","0021201139"
"1168",David,Jones,"36","0021201139"
"1198",Scott,Wall,"31","0021201140"
"1174",Ken,Mauer,"41","0021201140"
"202041",Kevin,Scott,"79","0021201140"
"1199",Tom,Washington,"49","0021201142"
"201639",Josh,Tiven,"58","0021201142"
"201245",Marat,Kogut,"68","0021201142"
"201246",Kevin,Cutler,"34","0021201144"
"2529",Tony,Brown,"6","0021201144"
"1662",Bill,Kennedy,"55","0021201144"
"101284",John,Goble,"30","0021201141"
"200833",Eric,Dalen,"75","0021201141"
"1195",Derrick,Stafford,"9","0021201141"
"200834",Mark,Lindsay,"29","0021201138"
"202007",Nick,Buchert,"54","0021201138"
"1162",Scott,Foster,"48","0021201138"
"1146",Tony,Brothers,"25","0021201151"
"2148",Mark,Ayotte,"56","0021201151"
"2004",Courtney,Kirkland,"61","0021201151"
"1147",Mike,Callahan,"24","0021201152"
"202037",J.T.,Orr,"72","0021201152"
"2529",Tony,Brown,"6","0021201152"
"202053",Scott,Twardoski,"52","0021201147"
"2001",Jason,Phillips,"23","0021201147"
"1201",Leon,Wood,"40","0021201147"
"1152",Dan,Crawford,"43","0021201146"
"2003",Pat,Fraher,"26","0021201146"
"2882",Sean,Wright,"65","0021201146"
"1153",Joe,Crawford,"17","0021201148"
"1151",Sean,Corbin,"33","0021201148"
"1188",Leroy,Richardson,"20","0021201148"
"1193",Michael,Smith,"38","0021201150"
"1164",Ron,Garretson,"10","0021201150"
"1159",Kevin,Fehr,"7","0021201150"
"1204",Derek,Richardson,"63","0021201153"
"1192",Bennett,Salvatore,"15","0021201153"
"2714",David,Guthrie,"16","0021201153"
"101283",Brian,Forte,"45","0021201149"
"2530",Ed,Malloy,"14","0021201149"
"2005",Matt,Boland,"18","0021201149"
"1176",Monty,McCutchen,"13","0021201145"
"2715",Eric,Lewis,"42","0021201145"
"2002",Derrick,Collins,"11","0021201145"
"1190",Eddie,Rush,"32","0021201163"
"202037",J.T.,Orr,"72","0021201163"
"1152",Dan,Crawford,"43","0021201163"
"2532",Eli,Roe,"44","0021201162"
"1146",Tony,Brothers,"25","0021201162"
"2004",Courtney,Kirkland,"61","0021201162"
"201638",Brent,Barnaky,"70","0021201158"
"1148",James,Capers,"19","0021201158"
"2714",David,Guthrie,"16","0021201158"
"1174",Ken,Mauer,"41","0021201156"
"202041",Kevin,Scott,"79","0021201156"
"2534",Zach,Zarba,"28","0021201156"
"1153",Joe,Crawford,"17","0021201155"
"200832",Curtis,Blair,"74","0021201155"
"2001",Jason,Phillips,"23","0021201155"
"1168",David,Jones,"36","0021201160"
"1188",Leroy,Richardson,"20","0021201160"
"201637",Haywoode,Workman,"66","0021201160"
"202026",Karl,Lane,"77","0021201157"
"1662",Bill,Kennedy,"55","0021201157"
"101284",John,Goble,"30","0021201157"
"2529",Tony,Brown,"6","0021201161"
"1147",Mike,Callahan,"24","0021201161"
"201246",Kevin,Cutler,"34","0021201161"
"202058",James,Williams,"60","0021201154"
"2002",Derrick,Collins,"11","0021201154"
"1164",Ron,Garretson,"10","0021201154"
"1193",Michael,Smith,"38","0021201159"
"1198",Scott,Wall,"31","0021201159"
"201245",Marat,Kogut,"68","0021201159"
"1194",Bill,Spooner,"22","0021201164"
"201638",Brent,Barnaky,"70","0021201164"
"2534",Zach,Zarba,"28","0021201164"
"1162",Scott,Foster,"48","0021201168"
"1151",Sean,Corbin,"33","0021201168"
"201639",Josh,Tiven,"58","0021201168"
"1201",Leon,Wood,"40","0021201173"
"2532",Eli,Roe,"44","0021201173"
"1179",Rodney,Mott,"71","0021201173"
"1830",Marc,Davis,"8","0021201166"
"1159",Kevin,Fehr,"7","0021201166"
"200834",Mark,Lindsay,"29","0021201166"
"202007",Nick,Buchert,"54","0021201167"
"1142",Dick,Bavetta,"27","0021201167"
"1192",Bennett,Salvatore,"15","0021201167"
"201640",Kane,Fitzgerald,"35","0021201171"
"2005",Matt,Boland,"18","0021201171"
"1199",Tom,Washington,"49","0021201171"
"1195",Derrick,Stafford,"9","0021201169"
"101283",Brian,Forte,"45","0021201169"
"201245",Marat,Kogut,"68","0021201169"
"2148",Mark,Ayotte,"56","0021201170"
"201246",Kevin,Cutler,"34","0021201170"
"1176",Monty,McCutchen,"13","0021201170"
"1204",Derek,Richardson,"63","0021201172"
"1152",Dan,Crawford,"43","0021201172"
"1363",Bennie,Adams,"47","0021201172"
"2530",Ed,Malloy,"14","0021201165"
"2716",Olandis,Poole,"50","0021201165"
"2003",Pat,Fraher,"26","0021201165"
"201640",Kane,Fitzgerald,"35","0021201175"
"1664",Gary,Zielinski,"59","0021201175"
"1199",Tom,Washington,"49","0021201175"
"1153",Joe,Crawford,"17","0021201174"
"1168",David,Jones,"36","0021201174"
"200833",Eric,Dalen,"75","0021201174"
"2003",Pat,Fraher,"26","0021201186"
"1179",Rodney,Mott,"71","0021201186"
"2716",Olandis,Poole,"50","0021201186"
"201246",Kevin,Cutler,"34","0021201189"
"1176",Monty,McCutchen,"13","0021201189"
"1363",Bennie,Adams,"47","0021201189"
"101283",Brian,Forte,"45","0021201182"
"201638",Brent,Barnaky,"70","0021201182"
"1662",Bill,Kennedy,"55","0021201182"
"101284",John,Goble,"30","0021201184"
"202007",Nick,Buchert,"54","0021201184"
"1195",Derrick,Stafford,"9","0021201184"
"200834",Mark,Lindsay,"29","0021201180"
"1148",James,Capers,"19","0021201180"
"2882",Sean,Wright,"65","0021201180"
"202026",Karl,Lane,"77","0021201181"
"1151",Sean,Corbin,"33","0021201181"
"2530",Ed,Malloy,"14","0021201181"
"2532",Eli,Roe,"44","0021201188"
"1190",Eddie,Rush,"32","0021201188"
"1152",Dan,Crawford,"43","0021201188"
"2002",Derrick,Collins,"11","0021201187"
"1204",Derek,Richardson,"63","0021201187"
"1164",Ron,Garretson,"10","0021201187"
"1146",Tony,Brothers,"25","0021201178"
"2715",Eric,Lewis,"42","0021201178"
"2529",Tony,Brown,"6","0021201178"
"1201",Leon,Wood,"40","0021201185"
"1185",Violet,Palmer,"12","0021201185"
"1830",Marc,Davis,"8","0021201185"
"1198",Scott,Wall,"31","0021201179"
"1147",Mike,Callahan,"24","0021201179"
"202041",Kevin,Scott,"79","0021201179"
"2714",David,Guthrie,"16","0021201183"
"202058",James,Williams,"60","0021201183"
"1162",Scott,Foster,"48","0021201183"
"1142",Dick,Bavetta,"27","0021201177"
"201639",Josh,Tiven,"58","0021201177"
"1193",Michael,Smith,"38","0021201177"
"2004",Courtney,Kirkland,"61","0021201176"
"200832",Curtis,Blair,"74","0021201176"
"1194",Bill,Spooner,"22","0021201176"
"202041",Kevin,Scott,"79","0021201191"
"2534",Zach,Zarba,"28","0021201191"
"1192",Bennett,Salvatore,"15","0021201191"
"1199",Tom,Washington,"49","0021201193"
"202053",Scott,Twardoski,"52","0021201193"
"2148",Mark,Ayotte,"56","0021201193"
"1174",Ken,Mauer,"41","0021201192"
"2001",Jason,Phillips,"23","0021201192"
"201637",Haywoode,Workman,"66","0021201192"
"1168",David,Jones,"36","0021201190"
"2529",Tony,Brown,"6","0021201190"
"202037",J.T.,Orr,"72","0021201190"
"202027",Tre,Maddox,"73","0021201197"
"1147",Mike,Callahan,"24","0021201197"
"2004",Courtney,Kirkland,"61","0021201197"
"1151",Sean,Corbin,"33","0021201201"
"200833",Eric,Dalen,"75","0021201201"
"1153",Joe,Crawford,"17","0021201201"
"1193",Michael,Smith,"38","0021201196"
"1198",Scott,Wall,"31","0021201196"
"1195",Derrick,Stafford,"9","0021201196"
"1185",Violet,Palmer,"12","0021201200"
"1201",Leon,Wood,"40","0021201200"
"1164",Ron,Garretson,"10","0021201200"
"1179",Rodney,Mott,"71","0021201194"
"1162",Scott,Foster,"48","0021201194"
"201639",Josh,Tiven,"58","0021201194"
"1176",Monty,McCutchen,"13","0021201198"
"2002",Derrick,Collins,"11","0021201198"
"1159",Kevin,Fehr,"7","0021201198"
"1194",Bill,Spooner,"22","0021201199"
"200834",Mark,Lindsay,"29","0021201199"
"1664",Gary,Zielinski,"59","0021201199"
"201640",Kane,Fitzgerald,"35","0021201195"
"1662",Bill,Kennedy,"55","0021201195"
"202026",Karl,Lane,"77","0021201195"
"2715",Eric,Lewis,"42","0021201212"
"1159",Kevin,Fehr,"7","0021201212"
"1174",Ken,Mauer,"41","0021201212"
"1363",Bennie,Adams,"47","0021201211"
"1204",Derek,Richardson,"63","0021201211"
"1830",Marc,Davis,"8","0021201211"
"202053",Scott,Twardoski,"52","0021201205"
"1152",Dan,Crawford,"43","0021201205"
"101284",John,Goble,"30","0021201205"
"101283",Brian,Forte,"45","0021201203"
"1148",James,Capers,"19","0021201203"
"2003",Pat,Fraher,"26","0021201203"
"1199",Tom,Washington,"49","0021201204"
"202037",J.T.,Orr,"72","0021201204"
"2534",Zach,Zarba,"28","0021201204"
"2529",Tony,Brown,"6","0021201206"
"1190",Eddie,Rush,"32","0021201206"
"1168",David,Jones,"36","0021201206"
"2530",Ed,Malloy,"14","0021201207"
"202007",Nick,Buchert,"54","0021201207"
"2148",Mark,Ayotte,"56","0021201207"
"2002",Derrick,Collins,"11","0021201208"
"1146",Tony,Brothers,"25","0021201208"
"202058",James,Williams,"60","0021201208"
"1662",Bill,Kennedy,"55","0021201210"
"1664",Gary,Zielinski,"59","0021201210"
"201640",Kane,Fitzgerald,"35","0021201210"
"1192",Bennett,Salvatore,"15","0021201209"
"2714",David,Guthrie,"16","0021201209"
"200834",Mark,Lindsay,"29","0021201209"
"201639",Josh,Tiven,"58","0021201202"
"1188",Leroy,Richardson,"20","0021201202"
"2001",Jason,Phillips,"23","0021201202"
"1151",Sean,Corbin,"33","0021201215"
"200833",Eric,Dalen,"75","0021201215"
"1164",Ron,Garretson,"10","0021201215"
"202027",Tre,Maddox,"73","0021201213"
"1193",Michael,Smith,"38","0021201213"
"101283",Brian,Forte,"45","0021201213"
"200832",Curtis,Blair,"74","0021201225"
"2714",David,Guthrie,"16","0021201225"
"1192",Bennett,Salvatore,"15","0021201225"
"1174",Ken,Mauer,"41","0021201228"
"1664",Gary,Zielinski,"59","0021201228"
"2715",Eric,Lewis,"42","0021201228"
"1190",Eddie,Rush,"32","0021201222"
"201245",Marat,Kogut,"68","0021201222"
"1176",Monty,McCutchen,"13","0021201222"
"2005",Matt,Boland,"18","0021201218"
"1152",Dan,Crawford,"43","0021201218"
"2004",Courtney,Kirkland,"61","0021201218"
"2534",Zach,Zarba,"28","0021201217"
"1179",Rodney,Mott,"71","0021201217"
"201639",Josh,Tiven,"58","0021201217"
"1195",Derrick,Stafford,"9","0021201220"
"1188",Leroy,Richardson,"20","0021201220"
"202027",Tre,Maddox,"73","0021201220"
"1185",Violet,Palmer,"12","0021201230"
"1194",Bill,Spooner,"22","0021201230"
"1201",Leon,Wood,"40","0021201230"
"1162",Scott,Foster,"48","0021201221"
"2003",Pat,Fraher,"26","0021201221"
"101284",John,Goble,"30","0021201221"
"1198",Scott,Wall,"31","0021201224"
"1662",Bill,Kennedy,"55","0021201224"
"2716",Olandis,Poole,"50","0021201224"
"1830",Marc,Davis,"8","0021201229"
"1204",Derek,Richardson,"63","0021201229"
"1363",Bennie,Adams,"47","0021201229"
"200834",Mark,Lindsay,"29","0021201227"
"1164",Ron,Garretson,"10","0021201227"
"200833",Eric,Dalen,"75","0021201227"
"2529",Tony,Brown,"6","0021201216"
"2530",Ed,Malloy,"14","0021201216"
"202053",Scott,Twardoski,"52","0021201216"
"2882",Sean,Wright,"65","0021201223"
"2148",Mark,Ayotte,"56","0021201223"
"1148",James,Capers,"19","0021201223"
"1159",Kevin,Fehr,"7","0021201226"
"2001",Jason,Phillips,"23","0021201226"
"1199",Tom,Washington,"49","0021201226"
"201640",Kane,Fitzgerald,"35","0021201219"
"1142",Dick,Bavetta,"27","0021201219"
"201637",Haywoode,Workman,"66","0021201219"
"2715",Eric,Lewis,"42","0021300003"
"202041",Kevin,Scott,"79","0021300003"
"1152",Dan,Crawford,"43","0021300003"
"1151",Sean,Corbin,"33","0021300002"
"200834",Mark,Lindsay,"29","0021300002"
"1153",Joe,Crawford,"17","0021300002"
"1179",Rodney,Mott,"71","0021300001"
"2003",Pat,Fraher,"26","0021300001"
"2005",Matt,Boland,"18","0021300001"
"1201",Leon,Wood,"40","0021300005"
"1192",Bennett,Salvatore,"15","0021300005"
"202037",J.T.,Orr,"72","0021300005"
"1162",Scott,Foster,"48","0021300017"
"1664",Gary,Zielinski,"59","0021300017"
"201637",Haywoode,Workman,"66","0021300017"
"1195",Derrick,Stafford,"9","0021300013"
"1198",Scott,Wall,"31","0021300013"
"202027",Tre,Maddox,"73","0021300013"
"1179",Rodney,Mott,"71","0021300008"
"200832",Curtis,Blair,"74","0021300008"
"2529",Tony,Brown,"6","0021300008"
"1830",Marc,Davis,"8","0021300015"
"202053",Scott,Twardoski,"52","0021300015"
"2004",Courtney,Kirkland,"61","0021300015"
"1164",Ron,Garretson,"10","0021300004"
"2534",Zach,Zarba,"28","0021300004"
"2716",Olandis,Poole,"50","0021300004"
"202058",James,Williams,"60","0021300009"
"2882",Sean,Wright,"65","0021300009"
"1176",Monty,McCutchen,"13","0021300009"
"1199",Tom,Washington,"49","0021300007"
"1193",Michael,Smith,"38","0021300007"
"202026",Karl,Lane,"77","0021300007"
"202041",Kevin,Scott,"79","0021300014"
"1152",Dan,Crawford,"43","0021300014"
"2715",Eric,Lewis,"42","0021300014"
"1148",James,Capers,"19","0021300012"
"1204",Derek,Richardson,"63","0021300012"
"2714",David,Guthrie,"16","0021300012"
"201640",Kane,Fitzgerald,"35","0021300016"
"1147",Mike,Callahan,"24","0021300016"
"1185",Violet,Palmer,"12","0021300016"
"2001",Jason,Phillips,"23","0021300010"
"1168",David,Jones,"36","0021300010"
"101283",Brian,Forte,"45","0021300010"
"1188",Leroy,Richardson,"20","0021300006"
"1146",Tony,Brothers,"25","0021300006"
"202000",Steve,Anderson,"76","0021300006"
"2002",Derrick,Collins,"11","0021300011"
"1190",Eddie,Rush,"32","0021300011"
"1194",Bill,Spooner,"22","0021300011"
"1662",Bill,Kennedy,"55","0021300018"
"101283",Brian,Forte,"45","0021300018"
"201639",Josh,Tiven,"58","0021300018"
"2003",Pat,Fraher,"26","0021300019"
"2148",Mark,Ayotte,"56","0021300019"
"2530",Ed,Malloy,"14","0021300019"
"202053",Scott,Twardoski,"52","0021300032"
"2004",Courtney,Kirkland,"61","0021300032"
"1830",Marc,Davis,"8","0021300032"
"1147",Mike,Callahan,"24","0021300030"
"201640",Kane,Fitzgerald,"35","0021300030"
"2532",Eli,Roe,"44","0021300030"
"201638",Brent,Barnaky,"70","0021300028"
"1176",Monty,McCutchen,"13","0021300028"
"1168",David,Jones,"36","0021300028"
"1153",Joe,Crawford,"17","0021300024"
"202049",Ben,Taylor,"46","0021300024"
"1201",Leon,Wood,"40","0021300024"
"1174",Ken,Mauer,"41","0021300021"
"2882",Sean,Wright,"65","0021300021"
"201245",Marat,Kogut,"68","0021300021"
"202007",Nick,Buchert,"54","0021300025"
"1194",Bill,Spooner,"22","0021300025"
"1198",Scott,Wall,"31","0021300025"
"1151",Sean,Corbin,"33","0021300023"
"203177",Lauren,Holtkamp,"53","0021300023"
"1199",Tom,Washington,"49","0021300023"
"201637",Haywoode,Workman,"66","0021300031"
"1162",Scott,Foster,"48","0021300031"
"2002",Derrick,Collins,"11","0021300031"
"202041",Kevin,Scott,"79","0021300029"
"2715",Eric,Lewis,"42","0021300029"
"1152",Dan,Crawford,"43","0021300029"
"2529",Tony,Brown,"6","0021300027"
"202037",J.T.,Orr,"72","0021300027"
"1193",Michael,Smith,"38","0021300027"
"1164",Ron,Garretson,"10","0021300022"
"2534",Zach,Zarba,"28","0021300022"
"203592",Dedric,Taylor,"62","0021300022"
"1146",Tony,Brothers,"25","0021300026"
"1188",Leroy,Richardson,"20","0021300026"
"201246",Kevin,Cutler,"34","0021300026"
"101284",John,Goble,"30","0021300020"
"1179",Rodney,Mott,"71","0021300020"
"200833",Eric,Dalen,"37","0021300020"
"1195",Derrick,Stafford,"9","0021300034"
"1664",Gary,Zielinski,"59","0021300034"
"202026",Karl,Lane,"77","0021300034"
"202053",Scott,Twardoski,"52","0021300040"
"2004",Courtney,Kirkland,"61","0021300040"
"1830",Marc,Davis,"8","0021300040"
"2148",Mark,Ayotte,"56","0021300039"
"2003",Pat,Fraher,"26","0021300039"
"2530",Ed,Malloy,"14","0021300039"
"201637",Haywoode,Workman,"66","0021300038"
"1162",Scott,Foster,"48","0021300038"
"2002",Derrick,Collins,"11","0021300038"
"201639",Josh,Tiven,"58","0021300037"
"202058",James,Williams,"60","0021300037"
"2001",Jason,Phillips,"23","0021300037"
"200832",Curtis,Blair,"74","0021300033"
"200834",Mark,Lindsay,"29","0021300033"
"1662",Bill,Kennedy,"55","0021300033"
"101284",John,Goble,"30","0021300036"
"1190",Eddie,Rush,"32","0021300036"
"1199",Tom,Washington,"49","0021300036"
"1188",Leroy,Richardson,"20","0021300035"
"1148",James,Capers,"19","0021300035"
"1204",Derek,Richardson,"63","0021300035"
"2532",Eli,Roe,"44","0021300046"
"1147",Mike,Callahan,"24","0021300046"
"201640",Kane,Fitzgerald,"35","0021300046"
"1164",Ron,Garretson,"10","0021300045"
"1198",Scott,Wall,"31","0021300045"
"2716",Olandis,Poole,"50","0021300045"
"1185",Violet,Palmer,"12","0021300043"
"1201",Leon,Wood,"40","0021300043"
"1153",Joe,Crawford,"17","0021300043"
"1179",Rodney,Mott,"71","0021300042"
"101283",Brian,Forte,"45","0021300042"
"200833",Eric,Dalen,"37","0021300042"
"1151",Sean,Corbin,"33","0021300041"
"1174",Ken,Mauer,"41","0021300041"
"1142",Dick,Bavetta,"27","0021300041"
"202007",Nick,Buchert,"54","0021300044"
"1194",Bill,Spooner,"22","0021300044"
"2882",Sean,Wright,"65","0021300044"
"201246",Kevin,Cutler,"34","0021300048"
"1193",Michael,Smith,"38","0021300048"
"1146",Tony,Brothers,"25","0021300048"
"1662",Bill,Kennedy,"55","0021300050"
"202053",Scott,Twardoski,"52","0021300050"
"2004",Courtney,Kirkland,"61","0021300050"
"1148",James,Capers,"19","0021300047"
"1664",Gary,Zielinski,"59","0021300047"
"1204",Derek,Richardson,"63","0021300047"
"202037",J.T.,Orr,"72","0021300049"
"2529",Tony,Brown,"6","0021300049"
"1168",David,Jones,"36","0021300049"
"2714",David,Guthrie,"16","0021300054"
"1185",Violet,Palmer,"12","0021300054"
"1151",Sean,Corbin,"33","0021300054"
"1198",Scott,Wall,"31","0021300052"
"1195",Derrick,Stafford,"7","0021300052"
"200834",Mark,Lindsay,"29","0021300052"
"1164",Ron,Garretson,"10","0021300053"
"201639",Josh,Tiven,"58","0021300053"
"202049",Ben,Taylor,"46","0021300053"
"2532",Eli,Roe,"44","0021300058"
"1147",Mike,Callahan,"24","0021300058"
"201640",Kane,Fitzgerald,"35","0021300058"
"1201",Leon,Wood,"40","0021300056"
"101283",Brian,Forte,"45","0021300056"
"1153",Joe,Crawford,"17","0021300056"
"2003",Pat,Fraher,"26","0021300059"
"2530",Ed,Malloy,"14","0021300059"
"2148",Mark,Ayotte,"56","0021300059"
"201245",Marat,Kogut,"68","0021300057"
"1194",Bill,Spooner,"22","0021300057"
"2002",Derrick,Collins,"11","0021300057"
"1174",Ken,Mauer,"41","0021300051"
"2715",Eric,Lewis,"42","0021300051"
"1142",Dick,Bavetta,"27","0021300051"
"201638",Brent,Barnaky,"70","0021300055"
"2001",Jason,Phillips,"23","0021300055"
"202027",Tre,Maddox,"73","0021300055"
"200834",Mark,Lindsay,"29","0021300063"
"202058",James,Williams,"60","0021300063"
"1168",David,Jones,"36","0021300063"
"2005",Matt,Boland,"18","0021300068"
"101284",John,Goble,"30","0021300068"
"1152",Dan,Crawford,"43","0021300068"
"1148",James,Capers,"19","0021300064"
"1204",Derek,Richardson,"63","0021300064"
"202041",Kevin,Scott,"79","0021300064"
"2534",Zach,Zarba,"28","0021300062"
"202037",J.T.,Orr,"72","0021300062"
"1664",Gary,Zielinski,"59","0021300062"
"2714",David,Guthrie,"16","0021300066"
"201246",Kevin,Cutler,"34","0021300066"
"1193",Michael,Smith,"38","0021300066"
"1188",Leroy,Richardson,"20","0021300061"
"1146",Tony,Brothers,"25","0021300061"
"202007",Nick,Buchert,"54","0021300061"
"2715",Eric,Lewis,"42","0021300067"
"203207",Brenda,Pantoja,"39","0021300067"
"1199",Tom,Washington,"49","0021300067"
"101283",Brian,Forte,"45","0021300065"
"1162",Scott,Foster,"48","0021300065"
"2716",Olandis,Poole,"50","0021300065"
"200833",Eric,Dalen,"37","0021300069"
"202027",Tre,Maddox,"73","0021300069"
"1830",Marc,Davis,"8","0021300069"
"1176",Monty,McCutchen,"13","0021300060"
"2882",Sean,Wright,"65","0021300060"
"203592",Dedric,Taylor,"62","0021300060"
"1152",Dan,Crawford,"43","0021300072"
"2005",Matt,Boland,"18","0021300072"
"101284",John,Goble,"30","0021300072"
"2001",Jason,Phillips,"23","0021300070"
"200832",Curtis,Blair,"74","0021300070"
"201639",Josh,Tiven,"58","0021300070"
"2529",Tony,Brown,"6","0021300071"
"1164",Ron,Garretson,"10","0021300071"
"203207",Brenda,Pantoja,"39","0021300071"
"201640",Kane,Fitzgerald,"35","0021300076"
"1153",Joe,Crawford,"17","0021300076"
"202049",Ben,Taylor,"46","0021300076"
"1664",Gary,Zielinski,"59","0021300082"
"1162",Scott,Foster,"48","0021300082"
"202053",Scott,Twardoski,"52","0021300082"
"1147",Mike,Callahan,"24","0021300079"
"2532",Eli,Roe,"44","0021300079"
"2004",Courtney,Kirkland,"61","0021300079"
"1198",Scott,Wall,"31","0021300083"
"1179",Rodney,Mott,"71","0021300083"
"1185",Violet,Palmer,"12","0021300083"
"202027",Tre,Maddox,"73","0021300075"
"202000",Steve,Anderson,"76","0021300075"
"1146",Tony,Brothers,"25","0021300075"
"1188",Leroy,Richardson,"20","0021300078"
"2530",Ed,Malloy,"14","0021300078"
"101283",Brian,Forte,"45","0021300078"
"201245",Marat,Kogut,"68","0021300084"
"1199",Tom,Washington,"49","0021300084"
"1201",Leon,Wood,"40","0021300084"
"2714",David,Guthrie,"16","0021300074"
"2534",Zach,Zarba,"28","0021300074"
"201246",Kevin,Cutler,"34","0021300074"
"201638",Brent,Barnaky,"70","0021300080"
"200834",Mark,Lindsay,"29","0021300080"
"1176",Monty,McCutchen,"13","0021300080"
"201639",Josh,Tiven,"58","0021300077"
"202026",Karl,Lane,"77","0021300077"
"1148",James,Capers,"19","0021300077"
"2002",Derrick,Collins,"11","0021300073"
"1204",Derek,Richardson,"63","0021300073"
"1195",Derrick,Stafford,"7","0021300073"
"1662",Bill,Kennedy,"55","0021300081"
"202041",Kevin,Scott,"79","0021300081"
"202058",James,Williams,"60","0021300081"
"2003",Pat,Fraher,"26","0021300087"
"2001",Jason,Phillips,"23","0021300087"
"2148",Mark,Ayotte,"56","0021300087"
"1188",Leroy,Richardson,"20","0021300088"
"2882",Sean,Wright,"65","0021300088"
"2005",Matt,Boland,"18","0021300088"
"1168",David,Jones,"36","0021300090"
"1142",Dick,Bavetta,"27","0021300090"
"1830",Marc,Davis,"8","0021300090"
"201637",Haywoode,Workman,"66","0021300089"
"1194",Bill,Spooner,"22","0021300089"
"2002",Derrick,Collins,"11","0021300089"
"2004",Courtney,Kirkland,"61","0021300092"
"2716",Olandis,Poole,"50","0021300092"
"2534",Zach,Zarba,"28","0021300092"
"202053",Scott,Twardoski,"52","0021300086"
"1162",Scott,Foster,"48","0021300086"
"202041",Kevin,Scott,"79","0021300086"
"2529",Tony,Brown,"6","0021300093"
"1174",Ken,Mauer,"41","0021300093"
"202007",Nick,Buchert,"54","0021300093"
"1190",Eddie,Rush,"32","0021300085"
"1193",Michael,Smith,"38","0021300085"
"1151",Sean,Corbin,"33","0021300085"
"202058",James,Williams,"60","0021300091"
"201640",Kane,Fitzgerald,"35","0021300091"
"1662",Bill,Kennedy,"55","0021300091"
"1179",Rodney,Mott,"71","0021300097"
"200833",Eric,Dalen,"75","0021300097"
"1198",Scott,Wall,"31","0021300097"
"202026",Karl,Lane,"77","0021300094"
"1148",James,Capers,"19","0021300094"
"2715",Eric,Lewis,"42","0021300094"
"201245",Marat,Kogut,"68","0021300096"
"1199",Tom,Washington,"49","0021300096"
"1201",Leon,Wood,"40","0021300096"
"202000",Steve,Anderson,"76","0021300095"
"1152",Dan,Crawford,"43","0021300095"
"1664",Gary,Zielinski,"59","0021300095"
"1164",Ron,Garretson,"10","0021300100"
"1185",Violet,Palmer,"12","0021300100"
"2534",Zach,Zarba,"28","0021300100"
"202041",Kevin,Scott,"79","0021300102"
"2001",Jason,Phillips,"23","0021300102"
"202058",James,Williams,"60","0021300102"
"2148",Mark,Ayotte,"56","0021300101"
"2530",Ed,Malloy,"14","0021300101"
"1151",Sean,Corbin,"33","0021300101"
"1153",Joe,Crawford,"17","0021300106"
"2529",Tony,Brown,"6","0021300106"
"202049",Ben,Taylor,"46","0021300106"
"200832",Curtis,Blair,"74","0021300103"
"2003",Pat,Fraher,"26","0021300103"
"1662",Bill,Kennedy,"55","0021300103"
"1195",Derrick,Stafford,"7","0021300105"
"101284",John,Goble,"30","0021300105"
"200834",Mark,Lindsay,"29","0021300105"
"202027",Tre,Maddox,"73","0021300104"
"1174",Ken,Mauer,"41","0021300104"
"202007",Nick,Buchert,"54","0021300104"
"1147",Mike,Callahan,"24","0021300099"
